MaxAbsEStateIndex,MaxEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Chi0n,Chi0v,Chi1n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,Kappa1,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState10,VSA_EState2,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Ar_OH,fr_C_O,fr_C_O_noCOO,fr_NH1,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_benzene,fr_ester,fr_furan,fr_ketone,fr_nitro_arom,fr_phenol,fr_phenol_noOrthoHbond,PPARd,CAR,CYP2C9,CYP3A4,PPARg,PXR,FBP4,OATP
0.319824632,0.319824632,0.912981979,0.744887351,0.080956052,0.089986973,0.086626206,0.089998476,0.101449275,0.271012086,0.503568134,0.496431866,0.271135808,0.272727273,0.337931034,0.412121212,0.025024621,0.300107272,0.341439584,0.475846214,0.566923514,0.614039199,0.132631371,0.414889107,0.456072802,0.183178581,0.133141321,0.118660029,0.137333082,0.096915033,0.152623588,0.106785176,0.132772262,0.084972492,0.094315114,0.111314404,0.075309665,0.144044611,0,0,0,0.14061801,0.232939374,0.028960021,0,0,0,0.044638875,0.327806516,0.251825909,0.152472622,0.333333333,0,0,0.291873425,0.03586881,0.204711367,0,0,0,0,0.286731407,0,0,0.034026431,0.022068545,0.192909565,0.142857143,0,0,0,0.181818182,0.181818182,0,0.181818182,0.328750134,0.14592718,0,0,0,0,0,0,0.333333333,0.181818182,0,0,0,0,0,0,0.105345085,0.731358254,0.611189008,0.300396547,0.005006243,0.414188904,0.235,0.602713457
0.56919975,0.56919975,0.912121674,0.658626226,0.156083269,0.089377148,0.085358403,0.089388046,0.101449275,0.228481343,0.824284245,0.175715755,0.207768341,0.454545455,0.586206897,0.703030303,0.005478583,0.185617268,0.393390871,0.438297805,0.583348055,0.568029777,0.171705288,0.452173868,0.480963583,0.18997284,0.130274019,0.115995087,0.153796009,0.10819259,0.189260931,0.132418992,0.198303355,0.126911526,0.096941517,0.112518114,0,0,0,0,0,0.163518085,0.196150961,0,0.028983798,0.493093917,0,0.103491165,0.227859557,0.132914517,0,0,0,0,0.238834218,0.12142557,0.151452864,0,0.083009056,0,0,0.303868342,0,0.029532984,0,0.022068545,0.192909565,0.357142857,0,0.166666667,0.142857143,0.090909091,0.090909091,0.166666667,0.181818182,0.321806253,0.144944985,0,0,0,0,0.285714286,0,0,0.090909091,0,0,0,0,0,0,0.315083059,0.442409602,0.904295087,0.164595772,0.438846869,0.955466044,0.085,0.508167042
0.894970109,0.894970109,0.44212243,0.081706786,0.142482652,0.446813231,0.458203869,0.444610426,0.369565217,0.502742017,0.443456542,0.556543458,0.616395211,0.268595041,0.36677116,0.473829201,0.192984039,0.247854571,0.556501145,0.422525621,0.688380398,0.393064878,0.377266085,0.301772451,0.798368006,0.090112444,0.343239553,0.430031952,0.337908765,0.390852039,0.433475339,0.500058291,0.443553983,0.433919168,0.377751122,0.439625621,0.081186826,0.072143226,0,0.162040884,0.519915489,0.381981753,0.114244603,0.19845669,0.772015666,0,0,0.015781136,0.507685889,0,0.157720857,0,0.582597903,0.251373811,0,0.136459803,0.123005627,0.8,0.331183899,0.522206336,0.049442483,0.153754407,0,0.024252165,0.666666667,0.617368267,0.798845906,0,0.153846154,0.166666667,0.285714286,0.272727273,0.363636364,0,0.545454545,0.537081468,0.428447787,0,0.75,0.75,0,0.142857143,0.4,0,0.272727273,0,0,0.333333333,0,0,0,0.953388321,0.842468357,0.945905173,0.869140041,0.979624426,0.956603837,0.26,0.244944822
0.82906445,0.82906445,0.466028844,0.326729895,0.107697665,0.253295471,0.253695531,0.253114962,0.264492754,0.674637413,0.49576602,0.50423398,0.872505856,0.560117302,0.670745273,0.758553275,0.192896001,0.284292407,0.49228116,0.450114788,0.620426474,0.412227242,0.224293681,0.160633985,0.586637424,0.185962876,0.261232583,0.250497541,0.248863801,0.177823133,0.239291357,0.180526808,0.210932988,0.147744134,0.277953987,0.258934063,0.225928996,0.213736197,0.176179847,0,0.277698055,0.044818177,0.239253465,0.256131006,0.151999237,0,0,0.084225675,0.34431402,0.251825909,0.152472622,0.333333333,0.072824738,0.18283486,0.213186941,0.095963409,0.153533525,0.1,0,0.208744595,0.061212607,0.384386017,0.057066586,0,0.185412626,0.092175818,0.65608647,0.263157895,0,0,0,0.181818182,0.181818182,0,0.181818182,0.373094011,0.248114754,0,0.5,0.5,0,0,0,0,0.181818182,0.5,0,0,0.333333333,0,0,0.530878414,0.756254721,0.978104556,0.749717617,0.062507647,0.893767738,0.535,0.173143173
0.810228603,0.810228603,0.428606972,0.645442653,0.098946286,0.156131901,0.162894231,0.155644761,0.141304348,0.677303721,0.74441876,0.449165552,0.5410361,0.484848485,0.540229885,0.565656566,0.1929061,0.283837755,0.541695099,0.478236056,0.667331383,0.505338247,0.232188399,0.157978778,0.422894926,0.387305886,0.114351493,0.126768954,0.102653908,0.098520848,0.116849301,0.115259466,0.100745429,0.102915115,0.154899298,0.137994393,0,0.062916929,0.144969142,0,0.555396109,0.089636354,0,0.140725608,0.179821266,0,0,0.019909986,0.2302516,0,0,0,0.145649476,0.060877144,0.426373883,0.017934405,0.025588921,0.2,0,0.054751463,0,0,0,0,0.166666667,0.148319973,0.441314143,0.142857143,0,0,0,0.090909091,0.090909091,0,0.090909091,0.317699327,0.125704533,0,0,0,0,0,0,0,0.090909091,0,0,0,0.666666667,0,0,0.949275815,0.553428633,0.840617627,0.195977187,0.757404375,0.935077071,0.295,0.372058428
0.283067092,0.283067092,0.912810376,0.601948513,0.080956052,0.15089943,0.145331468,0.150759157,0.134057971,0.29514265,0.624172664,0.375827336,0.307088454,0.318181818,0.310344828,0.310606061,0.171885079,0.455058613,0.388889095,0.386721545,0.573989271,0.402684422,0.480415149,0.416869793,0.470300913,0.423659399,0.157324271,0.19637951,0.151687484,0.179354831,0.141237352,0.264357016,0.103675548,0.244329964,0.181227438,0.157662468,0.155803774,0.108243912,0,0,0,0.094403182,0.309371741,0,0.284291824,0,0,0.089277749,0,0,0,0,0.288912146,0.275864439,0,0.089277749,0,0,0,0,0,0.441264335,0.177930182,0.182450485,0.175529936,0.150601507,0.251217075,0.8,0,0,0,0,0,0,0,0.309119791,0.208734825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999149716,0.979037404,0.999862838,0.941176248,0.966433644,0.99360882,0.365,0.632841033
0.342247416,0.342247416,0.856775338,0.538269636,0.234232845,0.166893698,0.163039978,0.166931309,0.184782609,0.278083219,0.463956844,0.536043156,0.281671242,0.272727273,0.310344828,0.348484848,0.02615021,0.231187345,0.46625579,0.427406679,0.649253875,0.514328932,0.203273699,0.352534731,0.839447224,0.097363606,0.209720941,0.189835021,0.23886485,0.174716848,0.283073809,0.198056453,0.276439236,0.176917456,0.15005623,0.19383261,0.301238662,0.462494117,0,0,0,0.18749068,0,0.115840084,0.112047592,0,0,0.03935363,0.266666667,0.251825909,0.304945243,0.333333333,0,0.238865316,0,0,0.204711367,0,0.320902207,0.110181624,0.133333333,0.586209403,0,0.118076379,0.136105724,0.022068545,0.192909565,0.3,0,0,0.285714286,0.272727273,0.272727273,0.333333333,0.454545455,0.306099993,0.223795142,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0.959051108,0.895658636,0.812906045,0.722320521,0.901941252,0.929116178,0.185,0.527585088
0.697310412,0.697310412,0.827650905,0.636227786,0.32151118,0.090012382,0.081519989,0.090034156,0.112318841,0.51444525,0.496989212,0.503010788,0.63383211,0.571428571,0.63546798,0.70995671,0.025565906,0.114491435,0.513056464,0.279598462,0.630592926,0.353975847,0.158664094,0.229078169,0.387159989,0.229543192,0.147201492,0.131727899,0.153517449,0.148952353,0.198602948,0.138955262,0.222003003,0.142078987,0.117180999,0.105752551,0.075309665,0.076462445,0,0,0.131638496,0.105051606,0.154912381,0.058272648,0.031044302,0,0.221594491,0.191747496,0,0,0,0,0,0.074643496,0.238871813,0.172070681,0,0,0,0.157838773,0.059714563,0.081369097,0,0.101073238,0.034026431,0.022068545,0.340558777,0.916666667,0,0.166666667,0.142857143,0,0,0.166666667,0.090909091,0.289809629,0.131497897,0,0.25,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.204725136,0.023593963,0.022256029,0.044992535,0.03909747,0.243622473,0.375,0.453516392
0.783094402,0.783094402,0.733731738,0.127743842,0.16495409,0.304735811,0.29305025,0.304653532,0.311594203,0.520089763,0.494099061,0.505900939,0.642241992,0.190082645,0.184952978,0.187327824,0.163095903,0.197253786,0.526043232,0.32940523,0.551937688,0.317404671,0.37282711,0.224126703,0.575609136,0.63821588,0.324123824,0.356679836,0.309559971,0.339169249,0.253982406,0.210100077,0.216828546,0.173463329,0.386248253,0.325491568,0.301238662,0.398881095,0,0,0.526553986,0.106994531,0,0.233090592,0.386889148,0,0.105880439,0.239765719,0,0,0,0,0.317108189,0.440842995,0.114135746,0.172070681,0,0,0,0.659852992,0,0,0.228266345,0.245808022,0.136105724,0.222859672,0.846220628,0.80952381,0,0,0,0,0,0,0,0.282562113,0.346846693,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.005251546,0.091962019,0.893247473,0.120536549,0.436206863,0.431324653,0.355,0.392582348
0.764684196,0.764684196,0.493161671,0.60333027,0.102151819,0.079011985,0.081770749,0.078764571,0.072463768,0.674559515,0.856158281,0.446805984,0.347414177,0.454545455,0.498432602,0.539944904,0.192895989,0.308923721,0.482389787,0.511479159,0.581178207,0.535731056,0.222693832,0.233866879,0.341022109,0.278780684,0.065699139,0.068763925,0.067685052,0.061907306,0.074282655,0.063151184,0.058085377,0.044504726,0.076343556,0.071419729,0,0,0,0,0,0.044818177,0.152326138,0.08052577,0.060332495,0,0,0.019909986,0.191501507,0,0,0,0.072824738,0,0,0.017934405,0.102355684,0.1,0,0,0.050680824,0.153754407,0,0,0.083333333,0.086976163,0.192909565,0.142857143,0,0,0,0.090909091,0.090909091,0,0.090909091,0.298265064,0.07733726,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.659773259,0.105167459,0.008120423,0.609587038,0.808239532,0.04728695,0.275,0.410127984
0.679268628,0.679268628,0.749854709,0.516230681,0.333723978,0.267460885,0.252204335,0.267527813,0.311594203,0.348102145,0.580282089,0.419717911,0.385993944,0.283116883,0.393103448,0.491774892,0.027589831,0.201627687,0.593718313,0.207846651,0.64691737,0.226386787,0.118415577,0.158765478,0.648759775,0.084348345,0.353539548,0.323503589,0.389532937,0.273990385,0.435927119,0.305002356,0.457251579,0.292634966,0.308240992,0.310305438,0.463612314,0.305849779,0.363100278,0,0,0.342153701,0.190768832,0.178280202,0,0,0,0.330084986,0.388946365,0,0,0,0,0.292680056,0,0.262042066,0.204711367,0,0,0.055090812,0,0.6292224,0,0.219149617,0.136105724,0.022068545,0.192909565,0.586206897,0.153846154,0,0.285714286,0.181818182,0.181818182,0.333333333,0.363636364,0.366582829,0.334488996,0,0,0,0,0,0,0.333333333,0.181818182,0,0,0,0,0,0,0.275275652,0.330870104,0.613214916,0.821804821,0.820698678,0.073636682,0.29,0.448660801
0.766670568,0.766670568,0.846648692,0.505813679,0.351117965,0.086291459,0.078981837,0.086305527,0.105072464,0.312215464,0.700443396,0.299556604,0.332525606,0.727272727,0.783251232,0.83982684,0.021996203,0.093604486,0.524314473,0.288902701,0.638938562,0.3600092,0.185064244,0.238104135,0.387932069,0.269686085,0.143194634,0.128003827,0.145340618,0.132950408,0.195844343,0.137025167,0.222600107,0.142461126,0.113052121,0.105537731,0,0,0.166922808,0,0.131638496,0.150666782,0.193054512,0.029312627,0.030076666,0,0.337308543,0.109975982,0.133545499,0,0,0,0,0.035755148,0.363607881,0.109975982,0.102518556,0,0,0.15448023,0.059714563,0.081369097,0.050079562,0.160205371,0,0.022068545,0.353235582,0.615384615,0,0.166666667,0.142857143,0,0,0,0.090909091,0.298728375,0.139540275,0,0.25,0.25,0,0.571428571,0,0,0,0,0,0.333333333,0,0,0,0.166924541,0.029085254,0.15179725,0.241044995,0.011043859,0.215426742,0.33,0.275705365
0.597887166,0.597887166,0.84864311,0.816201105,0.305474171,0.168197633,0.157963674,0.168226852,0.195652174,0.250204323,0.441534943,0.558465057,0.240133875,0.409090909,0.5,0.606060606,0.023038214,0.071078698,0.536406771,0.24142536,0.688161363,0.363292898,0.127610816,0.324837533,0.548636104,0.132251319,0.239416053,0.217434392,0.2591627,0.223885292,0.377800812,0.264333492,0.403290902,0.258100846,0.186448955,0.202730111,0.162373653,0.144044611,0,0,0,0.173991239,0.488536214,0.062440118,0,0,0.231428104,0.165585864,0.327806516,0.251825909,0,0.333333333,0,0.063142629,0.249472136,0.183998849,0.204711367,0,0,0.048872521,0.295174456,0.081369097,0.2,0.219149617,0,0.022068545,0.192909565,0.454545455,0.153846154,0.166666667,0.142857143,0.181818182,0.181818182,0.166666667,0.272727273,0.39078672,0.241119786,0.5,0,0,0,0,0,0,0.181818182,0,0,0,0,0.5,0.5,0.895224118,0.761169648,0.915674162,0.709360611,0.95886091,0.921350861,0.33,0.309045401
0.18213911,0.18213911,0.903881252,0.60264049,0.386276022,0.142172861,0.129954265,0.142188346,0.170289855,0.065023354,0.932979609,0.067020391,0.032222176,0.350649351,0.448275862,0.554112554,0.006235839,0.105301393,0.486545139,0.292593494,0.65350539,0.421223562,0.117555515,0.325110202,0.549945171,0.073518527,0.215639125,0.195335527,0.258457074,0.208516695,0.389125436,0.27225692,0.419557516,0.268511264,0.160452321,0.178331325,0,0,0,0,0,0.138712378,0.549439385,0,0,0,0.347142156,0.20698233,0.26400934,0,0,0,0,0,0.520144916,0.220531702,0.155736341,0,0,0,0,0.29998321,0.045854887,0.213346791,0,0.022068545,0.192909565,0.619047619,0,0.333333333,0.285714286,0.090909091,0.090909091,0.333333333,0.272727273,0.418329762,0.222736378,0,0,0,0,0.142857143,0,0.166666667,0.090909091,0,0,0,0,0,0,0.623170847,0.236335895,0.432940742,0.781581461,0.26837588,0.593413287,0.265,0.634905798
0.940378609,0.940378609,0.771414556,0.569793281,0.234036588,0.159498952,0.1490305,0.159543184,0.188405797,0.37053312,0.462489469,0.537510531,0.419414336,0.454545455,0.611285266,0.738292011,0.048671496,0.13833778,0.465664343,0.347566529,0.633875723,0.473163923,0.126015563,0.360764798,0.54263352,0.134438834,0.220688035,0.200028109,0.252993835,0.178982102,0.309361529,0.216449015,0.32495253,0.207965323,0.191053843,0.182382301,0.075309665,0,0.333852624,0.162992856,0,0.149407798,0.351995303,0.082643867,0,0,0.115714052,0.229301767,0.161165252,0.125912955,0.152472622,0.166666667,0,0.040847318,0.369963771,0.247236172,0.051177842,0,0,0.105303255,0.12280461,0.40047219,0.157066586,0.033691079,0.034026431,0.022068545,0.192909565,0.684210526,0,0.166666667,0.142857143,0.090909091,0.090909091,0.166666667,0.181818182,0.416525329,0.209125591,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.782648861,0.313736475,0.702154505,0.480711335,0.46171954,0.519314909,0.525,0.400565924
0.778710647,0.778710647,0.844851402,0.619962598,0.380601388,0.094984562,0.086626206,0.095000077,0.115942029,0.31200342,0.700417623,0.299582377,0.332209677,0.490909091,0.586206897,0.678787879,0.021996519,0.109972686,0.597310828,0.312348347,0.732739716,0.399714641,0.19151383,0.239940647,0.463768726,0.223887505,0.161893553,0.145383064,0.168579333,0.175105664,0.316927237,0.221742465,0.328811602,0.210435078,0.108980945,0.115704332,0,0,0.166922808,0,0.131638496,0.155273866,0.185747862,0.029312627,0.030076666,0,0.327474929,0.173691885,0.061245932,0,0,0,0,0.035755148,0.353007559,0.173691885,0.047016519,0,0,0.097745041,0.11807033,0.244107291,0,0.168455397,0,0.022068545,0.355436121,0.785714286,0,0.333333333,0.285714286,0,0,0,0.181818182,0.313955605,0.146397155,0,0.25,0.25,0,0.285714286,0,0,0,0,0,0.333333333,0,0,0,0.066794305,0.72782886,0.045897604,0.273957238,0.001306727,0.886157763,0.335,0.431030829
0.328082638,0.328082638,0.894679238,0.071344401,0.09844256,0.311010686,0.282814268,0.311074564,0.373188406,0.333031214,0.600958124,0.399041876,0.363539439,0.168181818,0.248275862,0.333333333,0.024995887,0.263456483,0.360660996,0.499913839,0.483656453,0.376676868,0.096965372,0.068136612,0.674681179,0.065784677,0.447499235,0.410832044,0.50700964,0.332725023,0.490981807,0.34352212,0.476979668,0.305260682,0.414034765,0.374746519,0.150619331,0.163968162,0.71544231,0,0,0.351165755,0.237389541,0.113764301,0,0,0,0.501998608,0.330674273,0,0.294016383,0,0,0.081694636,0,0.453075878,0.206912851,0,0,0,0.133333333,0.496071527,0,0.350521768,0.068052862,0.022068545,0.192909565,0.722222222,0,0,0,0,0.181818182,0,0.181818182,0.533966526,0.422124513,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.984677219,0.504912639,0.726523805,0.742576098,0.979743326,0.919045258,0.395,0.58145118
0.373768203,0.373768203,0.755614663,0.648993475,0.237830892,0.218895523,0.217085173,0.218385388,0.217391304,0.393486641,0.502959017,0.497040983,0.453613279,0.555555556,0.708812261,0.821548822,0.192905646,0.250192195,0.555380779,0.348415136,0.63946626,0.372478846,0.223877752,0.219306254,0.764672553,0.088784111,0.232926796,0.236975771,0.24180472,0.199522644,0.265018704,0.21047483,0.271747731,0.199545491,0.204233467,0.238729153,0.225928996,0.384549342,0,0.162149212,0,0.089636354,0.310034404,0.086880063,0.12066499,0,0,0.081749399,0.38863418,0.251825909,0.152472622,0.333333333,0.145649476,0.169867238,0,0.040253842,0.232501772,0.2,0,0.055090812,0.406236814,0,0.340739011,0.049062479,0.268745959,0.172168166,0.246461081,0.263157895,0,0,0.142857143,0.181818182,0.272727273,0.166666667,0.363636364,0.352319453,0.248225911,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.754308283,0.860644472,0.994210112,0.874824548,0.672877574,0.910295141,0.395,0.10293869
0.874520402,0.874520402,0.521915006,0.637508657,0.117088017,0.182327721,0.182097756,0.181731174,0.15942029,0.545079277,0.82288174,0.335474206,0.405075673,0.56937799,0.593466425,0.625199362,0.193290358,0.314230838,0.513774561,0.358512471,0.647015872,0.355048115,0.407090142,0.425368266,0.458866621,0.31299062,0.159414757,0.19627349,0.138223416,0.251771684,0.1332914,0.24139726,0.103812518,0.23194161,0.185940578,0.171832189,0,0,0,0,0,0.158002434,0.119626732,0.078306274,0.265475369,0,0,0.034953271,0.163903258,0,0.11943623,0,0.220652395,0.190035928,0.145936712,0.017934405,0.102355684,0,0,0.159165934,0,0.172084894,0.2,0,0.166666667,0.150548,0.192909565,0.4,0,0,0,0.090909091,0.090909091,0,0.090909091,0.296429192,0.190730037,0,0,0,0,0,0,0.166666667,0.090909091,0,0,0,0,0,0,0.8002841,0.854478145,0.993499541,0.329579231,0.99919008,0.922709692,0.38,0.421920095
0.96653469,0.96653469,0.824595667,0.514726607,0.091210486,0.164461216,0.157334228,0.164485825,0.184782609,0.27284222,0.807442525,0.192557475,0.273862564,0.272727273,0.413793103,0.545454545,0.048515558,0.219991614,0.372803022,0.483874298,0.57732894,0.613931759,0.163803437,0.461187585,0.57062279,0.125135593,0.230016881,0.208698569,0.250361172,0.172071161,0.283309763,0.198221541,0.272876997,0.17463767,0.180810415,0.200738854,0,0.072870475,0,0,0,0.312666324,0.293317215,0.026841923,0,0,0,0.106733574,0.459770846,0.487353108,0,0,0,0,0.122613852,0.101205917,0.28147813,0,0.331461111,0.052502815,0.056137943,0.455619018,0.05,0.244496727,0,0.022068545,0.192909565,0.217391304,0,0,0,0.272727273,0.272727273,0,0.272727273,0.435430094,0.246821267,0,0,0,0,0,0,0.333333333,0.272727273,0,0,0,0,0,0,0.862283134,0.876212347,0.905035663,0.883253169,0.336094996,0.963850951,0.4,0.388385106
0.779406076,0.779406076,0.82891892,0.771057534,0.082575173,0.122738411,0.124109769,0.122188689,0.108695652,0.361616424,0.707669915,0.292330085,0.406129158,0.420454545,0.568965517,0.71969697,0.192905667,0.244023946,0.395931349,0.517007154,0.549408869,0.546108022,0.228905478,0.304999798,0.479807385,0.204452929,0.119599875,0.131646929,0.126985729,0.112477959,0.140063487,0.123048207,0.128789351,0.104271067,0.11250174,0.133651338,0,0,0.166922808,0,0.131638496,0.20681803,0.114244603,0.029312627,0.150741656,0,0,0,0.383003014,0,0,0,0.145649476,0.035755148,0,0.051324534,0.204711367,0.2,0,0.052196169,0.213637535,0,0.25,0,0.166666667,0.164038706,0.355563223,0,0,0,0,0.181818182,0.181818182,0,0.181818182,0.334072426,0.156236262,0,0.25,0.25,0,0,0,0,0.181818182,0,0,0.333333333,0,0,0,0.571445614,0.914803481,0.859099579,0.165994374,0.578523099,0.738730204,0.11,0.148295832
0.78633059,0.78633059,0.556458953,0.890846981,0.099242596,0.145083163,0.147056877,0.144500657,0.123188406,0.378568718,0.792627621,0.207372379,0.431386746,0.262032086,0.286004057,0.32798574,0.192905641,0.36944228,0.417610047,0.512615321,0.550722351,0.54823372,0.382915914,0.450628033,0.47237845,0.209989317,0.125359837,0.150811193,0.127966262,0.173298977,0.142527897,0.201289127,0.123975169,0.167374343,0.128642588,0.143902348,0,0,0,0.275630241,0,0.089636354,0.304652275,0.051464351,0.171825157,0,0,0.031562271,0.321863165,0,0,0,0.145649476,0.052043374,0,0,0.246011255,0.2,0,0.088367512,0.101361648,0,0.2,0,0.166666667,0.159629519,0.198626912,0,0,0,0,0.181818182,0.181818182,0,0.181818182,0.317600046,0.161567836,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.669178345,0.704551828,0.067674822,0.869862211,0.018401166,0.779124534,0.235,0.327142416
0.932980798,0.932980798,0.771086323,0.737350513,0.246754048,0.142112746,0.133741763,0.142154085,0.166666667,0.37053312,0.462489469,0.537510531,0.419414336,0.481818182,0.620689655,0.733333333,0.048671486,0.139443318,0.464715642,0.349415948,0.632583358,0.47430061,0.126011134,0.361789151,0.520040599,0.153013797,0.194950578,0.17610708,0.221840503,0.1582146,0.276453907,0.193424747,0.299971276,0.191977651,0.165556236,0.160986076,0.075309665,0,0.333852624,0.162992856,0,0.099796383,0.351995303,0.082643867,0,0,0.115714052,0.187905301,0.161165252,0.125912955,0.152472622,0.166666667,0,0.040847318,0.369963771,0.205839706,0.051177842,0,0,0.105303255,0.12280461,0.40047219,0.157066586,0.033691079,0.034026431,0.022068545,0.192909565,0.647058824,0,0.166666667,0.142857143,0.090909091,0.090909091,0.166666667,0.181818182,0.384250718,0.184744987,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.484595478,0.308818536,0.788254118,0.597956312,0.094560818,0.501367623,0.405,0.402914409
0.840281386,0.840281386,0.275387005,0.423658445,0.132767926,0.185622263,0.189971882,0.185461505,0.188405797,0.736248831,0.498227935,0.501772065,0.964302032,0.428571429,0.467980296,0.502164502,0.192896113,0.235571345,0.742808244,0.319942342,0.703516075,0.228397577,0.232900115,0.15710741,0.459703832,0.563053456,0.145706204,0.14312447,0.128949837,0.110571906,0.13191007,0.099137969,0.083182133,0.056409818,0.225216081,0.154519727,0.075309665,0.06303785,0,0,0,0.07023473,0,0.299849957,0.091376797,0,0,0.097884014,0.063801074,0,0,0,0.072824738,0.225786847,0,0.020698233,0.048978019,0,0,0,0,0,0,0.055062961,0.083333333,0.081354332,0.335952518,0.666666667,0,0,0,0,0,0,0,0.330597589,0.116970923,0,0.25,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.025613418,0.000800514,0.526986572,0.301068586,0.996903729,0.006340373,0.35,0.351387835
0,0,0.959603051,0.447770411,0.365921357,0.045339612,0.039492191,0.045348008,0.057971014,0.199051578,0.665168427,0.334831573,0.163920301,0.212121212,0.264367816,0.323232323,0.015233191,0.384040817,0.506217624,0.357191547,0.562685507,0.331992366,0.053388969,0.006951262,0.518676329,0.147064354,0.079945579,0.069218592,0.112471547,0.097420941,0.192107481,0.13441062,0.223630704,0.143120694,0.04164318,0.055714069,0.071274081,0,0,0,0,0,0,0.027408154,0,0,0,0.082792932,0,0,0,0,0,0.189569418,0,0.082792932,0,0,0,0,0,0,0,0,0,0.022068545,0.192909565,1,0,0,0.285714286,0,0,0.333333333,0.181818182,0.216854611,0.081937733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004778589,0.004000439,2.39E-06,7.06E-07,0.000552565,0.000111011,0.295,0.702423
0.951353542,0.951353542,0.465412867,0.307085086,0.101680802,0.232578159,0.232419734,0.232675932,0.25,0.697201457,0.537894205,0.466274343,0.898901263,0.309090909,0.420689655,0.521212121,0.049846442,0.229401622,0.542862948,0.407308166,0.622281584,0.417935549,0.157206264,0.218442668,0.578576038,0.132640224,0.252526976,0.229620008,0.257572593,0.183511528,0.276604158,0.193529873,0.269175165,0.172268547,0.248617525,0.240643792,0.075309665,0.287454841,0.503710381,0,0,0.14529968,0.221243154,0.216853484,0,0,0,0.083407621,0.487628168,0.369589509,0.152472622,0.166666667,0,0,0.613069258,0.07888648,0.204711367,0,0.165730556,0.159715368,0.178563158,0.233242103,0.2,0.023049694,0,0.022068545,0.192909565,0.181818182,0,0,0,0.272727273,0.272727273,0,0.272727273,0.454264534,0.23621251,0,0,0,0,0,0,0.166666667,0.272727273,0,0,0,0,0,0,0.690629566,0.667145228,0.971595526,0.81053015,0.958180201,0.942338073,0.42,0.379444989
0.902439224,0.902439224,0.785862243,0.143327498,0.131884769,0.356500894,0.334663084,0.356311867,0.405797101,0.538381562,0.64481975,0.35518025,0.669495336,0.454545455,0.564263323,0.655647383,0.192896008,0.200090991,0.471890535,0.323737999,0.595020799,0.284600355,0.226501873,0.234839209,0.846812036,0.099458173,0.480176619,0.45398954,0.494510674,0.38903568,0.533859748,0.389404627,0.505775005,0.349530571,0.426855372,0.410670283,0.326199739,0.138601147,0.331106265,0.165513416,0.131638496,0.427765521,0.274539113,0.058625254,0.181366617,0,0.231428104,0.381073733,0.192218446,0.249391364,0.342279143,0,0.072824738,0.34486832,0.249472136,0.362496373,0.102355684,0.1,0.253729679,0.102187252,0.34325232,0.796755257,0.107066586,0.361453602,0.083333333,0.101536241,0.625054,0.647058824,0.230769231,0,0,0.090909091,0.272727273,0,0.272727273,0.508736732,0.459754446,0,0.5,0.5,0.75,0,0.6,0,0.090909091,0,0,0,0,0,0,0.886905789,0.856616962,0.927671993,0.87695545,0.989144611,0.975566554,0.35,0.140190498
